user,session,avg_hold,std_hold,avg_dd,std_dd,avg_ud,std_ud,typing_speed_proxy,stress_level
s002,1,0.10173636363636364,0.01924210345712093,0.26962,0.1605583230826453,0.16818999999999998,0.1623222751195904,1.8534088400862003,0
s002,1,0.09443636363636364,0.026688846836357423,0.40241000000000005,0.28595487775366085,0.30439,0.2812396583777695,1.2480711627484795,0
s002,1,0.09917272727272727,0.018107848624786482,0.35081,0.22205035690131192,0.24939999999999998,0.22905577195667143,1.4298322806734771,0
s002,1,0.0948909090909091,0.018336000356972866,0.29158000000000006,0.2061404634385658,0.19607000000000002,0.21246397890779825,1.7166176390265215,0
s002,1,0.09963636363636365,0.02246180191913698,0.38156,0.3578034413846053,0.27972,0.36604499662685674,1.314204882151664,0
s002,1,0.09012727272727274,0.01413407873963428,0.30396000000000006,0.17012193143611895,0.21321000000000004,0.17974001254899008,1.64664003101671,0
s002,1,0.09581818181818182,0.01810755743781133,0.27492000000000005,0.20378447111266024,0.17865000000000003,0.20507393924035194,1.8202066099975676,0
s002,1,0.10010000000000002,0.020830650493923613,0.37855000000000005,0.37526962529182495,0.27789,0.38023230457766793,1.3218071747693445,0
s002,2,0.10974545454545455,0.02491061475099977,0.42937000000000003,0.4361799196814697,0.31731000000000004,0.44671903536289514,1.167643949269055,0
s002,2,0.08743636363636363,0.015752858326492546,0.27523,0.23996149251262977,0.18625999999999998,0.2439688286099955,1.821737971146983,0
s002,2,0.08568181818181818,0.020229523878817227,0.30448,0.27233622927876816,0.2172,0.27919497766893225,1.6464650395600646,0
s002,2,0.09003636363636364,0.022678018993169253,0.28753000000000006,0.2455210697000701,0.19593,0.25582881450949446,1.7436902191660086,0
s002,2,0.08424545454545457,0.014014518445980484,0.22521,0.16111281382242001,0.14051000000000005,0.1666497954794225,2.2223928301566582,0
s002,2,0.08572727272727274,0.01472882146738774,0.26655000000000006,0.2386351806512285,0.18080000000000002,0.2468531772351961,1.8759006454803582,0
s002,2,0.08205454545454546,0.009920218106106705,0.25131000000000003,0.17983300556040568,0.16868,0.18279710549616965,1.9918551233229937,0
s002,2,0.08939999999999998,0.014770985072093193,0.28125,0.24410447330782142,0.19141,0.2491910844222874,1.7791694836850158,0
s002,2,0.08781818181818181,0.016518160804509574,0.25675,0.18095149902667287,0.16795999999999997,0.18383033361106527,1.9511122226538322,0
s002,2,0.08751818181818181,0.025053335833050985,0.32812,0.19241764067892644,0.23763,0.19973434606997367,1.5307648953861355,0
s002,2,0.08913636363636364,0.016060838877672158,0.29259999999999997,0.19486905004814553,0.20320999999999997,0.20182193169006957,1.709558452134695,0
s002,2,0.08287272727272726,0.02521321442851311,0.28059,0.15141135617178053,0.19724000000000003,0.16334364729340137,1.7834762546350116,0
s002,2,0.08661818181818182,0.019265244259122082,0.29535,0.2099999484126921,0.20664000000000002,0.2175833081833255,1.6989230372419373,0
s002,2,0.08626363636363638,0.015434265303361398,0.34767999999999993,0.3925872777697548,0.26155000000000006,0.39363872960424573,1.4378276776599486,0
s002,2,0.09145454545454546,0.020967992924281698,0.271,0.18181606089672053,0.17747999999999997,0.1817689119000643,1.8520763459543919,0
s002,2,0.08839090909090909,0.014426812159687566,0.26482,0.20834254272978217,0.17678000000000002,0.2128192075709124,1.8868248168922281,0
s002,2,0.09430000000000001,0.01994321939908399,0.27932999999999997,0.1796714782905487,0.18336000000000002,0.179535946261466,1.7953643691987289,0
s002,2,0.09194545454545454,0.01694581739759777,0.32988000000000006,0.24382500919944844,0.23678999999999997,0.24557037212714947,1.5183366759745305,0
s002,2,0.09024545454545456,0.015039372569117613,0.30678,0.23415434510880495,0.2178,0.23451733885199666,1.626477876943641,0
s002,2,0.09075454545454545,0.023587427313565324,0.27154,0.21861564547041104,0.17839,0.22291598043508082,1.8495072744483845,0
s002,2,0.08548181818181819,0.019110772783004784,0.24951999999999996,0.1718524871316483,0.16325000000000003,0.17234722219983706,2.007017262173016,0
s002,2,0.08897272727272729,0.015635478304745966,0.22236000000000003,0.14037378830979966,0.13283,0.1430136205634508,2.251427097767198,0
s002,2,0.08950909090909093,0.013310255786081238,0.26524000000000003,0.19578901455960754,0.17519999999999997,0.2008702898223959,1.8869737058791238,0
s002,2,0.08887272727272727,0.01657589158441204,0.23026999999999997,0.14681682502734866,0.14048,0.15230777174305102,2.1756974593787395,0
s002,2,0.08811818181818182,0.012063815166175098,0.2189,0.14072608539681303,0.13081,0.14296415595836912,2.2840009883495185,0
s002,2,0.09282727272727274,0.017286531804216302,0.33284,0.35739331026506665,0.24374,0.35494357047595915,1.4938588819416903,0
s002,2,0.08988181818181817,0.017279051952107684,0.25184,0.1799961863793539,0.16097,0.18515428431446032,1.9892903839511284,0
s002,2,0.09224545454545453,0.019444092348904516,0.23172,0.16373354234514348,0.13849000000000003,0.16911558473422847,2.162370429780952,0
s002,2,0.09167272727272727,0.01654007804752389,0.24297999999999997,0.15865961328860248,0.15064000000000002,0.16469549140425455,2.060611964287722,0
s002,2,0.08928181818181818,0.01339364163936143,0.2237,0.13852244904306626,0.13565,0.13711650561150948,2.2289992806411414,0
s002,2,0.0943909090909091,0.01841186870176162,0.2153,0.1343346071072777,0.11921,0.13474073416916074,2.3315408729712948,0
s002,2,0.0901818181818182,0.015806189811704667,0.25922999999999996,0.21275449623137618,0.16911,0.21835463738301203,1.9285591559222546,0
s002,2,0.08766363636363637,0.013506981359820758,0.24692000000000003,0.15316916428866773,0.15836,0.15424915054691368,2.0286294947974874,0
s002,2,0.09301818181818183,0.016036135331295893,0.23363,0.1517050504542724,0.1401,0.15139779097170178,2.142482903960282,0
s002,2,0.0923,0.01398549248328424,0.24161000000000002,0.1947964832559584,0.14937,0.1976333420475626,2.069193842079126,0
s002,2,0.09886363636363636,0.01702253052441221,0.29109,0.21212487124333157,0.19071,0.20977385415939923,1.7221674259859407,0
s002,2,0.09212727272727274,0.02020054904744378,0.26531999999999994,0.2112864816625364,0.17311,0.21399689743337663,1.8848106536352,0
s002,2,0.09526363636363634,0.022297321486101092,0.2398,0.1522852367543661,0.14449,0.1538626331793684,2.0852724787633954,0
s002,2,0.08751818181818183,0.015848584680142146,0.22691,0.1333862515820544,0.13996,0.13890258136950195,2.200761463466359,0
s002,2,0.08841818181818181,0.01547008844071799,0.21159,0.11891596893044547,0.12192999999999998,0.12053416343740705,2.3700154266458684,0
s002,2,0.08777272727272728,0.016167627587812063,0.21983999999999998,0.11864838997830711,0.13063,0.11986462780987558,2.2818404910520735,0
s002,2,0.09134545454545456,0.015867032717957294,0.27316,0.19726881377675715,0.18078,0.19397810758490824,1.8339018429046334,0
s002,2,0.0893181818181818,0.017293861233502378,0.2754599999999999,0.2593987586708926,0.18536999999999998,0.26125179871789084,1.8176920928741516,0
s002,2,0.08694545454545453,0.01602107135221385,0.20465999999999998,0.1230812486846708,0.11739000000000002,0.12628598453070275,2.445014947932296,0
s002,2,0.08599090909090909,0.015528390421769704,0.22979000000000002,0.12210309350890518,0.14286000000000001,0.1245200314094974,2.180355001437052,0
s002,2,0.09129999999999999,0.01548018087749623,0.25016,0.13834787232833679,0.15728,0.1382052161742739,2.0050527328868752,0
s002,2,0.09091818181818181,0.01933095021884947,0.23245999999999997,0.15309168059260003,0.14187,0.1556497424775683,2.1493904524076104,0
s002,2,0.0889,0.013637595095910423,0.24571000000000004,0.13062828900697157,0.15860999999999997,0.13325471390452864,2.0274928024005514,0
s002,2,0.09295454545454546,0.019199706437149692,0.24339,0.1239391468064514,0.14935,0.12372843246400562,2.0589072069239176,0
s002,2,0.09238181818181818,0.0180361757688163,0.22599999999999998,0.1261416928167157,0.13235000000000002,0.12887873930344151,2.218614172910721,0
s002,3,0.08906363636363636,0.01615445899603405,0.33984,0.2325054369734657,0.24915999999999996,0.23541019141537228,1.4747878316596728,0
s002,3,0.08545454545454545,0.016622897679788782,0.25577999999999995,0.21026742654692535,0.16899000000000003,0.21406712576510512,1.9599213893348206,0
s002,3,0.08538181818181817,0.021364354339966286,0.26083,0.18964558201492007,0.17648999999999998,0.1964089975875172,1.9131366396972376,0
s002,3,0.075,0.014260925636157001,0.19913000000000003,0.12049167836641482,0.12252,0.12366902783010969,2.5211143325349803,0
s002,3,0.08467272727272727,0.018510650496894532,0.22342,0.1166671790464939,0.13707000000000003,0.12224312795954353,2.246369560467163,0
s002,3,0.08555454545454545,0.017719219149633182,0.21718000000000007,0.12830493885012118,0.13051,0.12999443107730083,2.30816523945116,0
s002,3,0.08638181818181818,0.0177705834559149,0.35045,0.49562748612239005,0.26256,0.503936837311979,1.4298136952755056,0
s002,3,0.07897272727272725,0.013656506940582642,0.20997000000000005,0.1333777180291621,0.12919999999999998,0.13370346958017873,2.3915279036953456,0
s002,3,0.09451818181818182,0.017752172722335608,0.22953,0.14831359456682766,0.13541,0.15465997435234063,2.176476640469802,0
s002,3,0.0809,0.012542328332490743,0.23243,0.15221051978537267,0.15109999999999998,0.15698648207904894,2.1531770126822125,0
s002,3,0.08223636363636365,0.01438250831581701,0.19988,0.10820573819247192,0.11623000000000001,0.1137712817698542,2.5103781314114486,0
s002,3,0.08586363636363636,0.015275422922280926,0.20795,0.102788231600488,0.12054999999999998,0.10479706579861862,2.413339183852567,0
s002,3,0.09076363636363637,0.021646259387121496,0.29013,0.1327607208476965,0.19812999999999997,0.1344713686998091,1.7270452140437038,0
s002,3,0.08693636363636363,0.015573649073179523,0.24762,0.15799708014179673,0.15817,0.15960633550499595,2.0295240397122503,0
s002,3,0.08942727272727273,0.023700805509901588,0.21403,0.11508240574089122,0.12552999999999997,0.12268724510360117,2.3310714876050573,0
s002,3,0.08522727272727272,0.018395765322980772,0.23145000000000002,0.1673027810753771,0.14239,0.16304787606371599,2.178329973424374,0
s002,3,0.08789090909090908,0.016791393899581685,0.24625,0.1295806334123875,0.15688,0.13347394918526653,2.036573150930436,0
s002,3,0.09352727272727272,0.015199677030061589,0.23997000000000002,0.16767145818203194,0.14936,0.17027610388881803,2.071005360138418,0
s002,3,0.09439090909090907,0.015401393089292574,0.21483,0.1135985724675564,0.11982000000000001,0.12049344657144913,2.330780069711513,0
s002,3,0.09714545454545455,0.020165483561589273,0.26718,0.14253653566717553,0.17014,0.14160360321843665,1.8710283171631128,0
s002,3,0.09031818181818183,0.014174541839637584,0.32282,0.30178938130203764,0.23259999999999997,0.3081038785864274,1.5486152563943734,0
s002,3,0.08512727272727273,0.013608386451676844,0.23474,0.13741945681420484,0.15013,0.13848812263552102,2.1276719207268124,0
s002,3,0.08504545454545455,0.014129144605131878,0.25342000000000003,0.20084875348823497,0.16629,0.20095561394939376,1.981157392148493,0
s002,3,0.08563636363636364,0.009223477947853808,0.26892,0.17866068895472717,0.18350999999999998,0.17762856658394413,1.8585068080483482,0
s002,3,0.0875909090909091,0.014758418244883463,0.21547999999999998,0.1135734397745451,0.12877000000000002,0.11767554310239849,2.3156675964422924,0
s002,3,0.0878,0.014405762735794308,0.22974,0.1935168106392827,0.14092,0.1971309198364264,2.1812153732059505,0
s002,3,0.08641818181818182,0.012517573101988914,0.20647000000000001,0.12358050052945695,0.11951,0.124889635278513,2.424840952477526,0
s002,3,0.09036363636363637,0.01442187732074245,0.2239,0.12780525115276845,0.13289,0.12762957206959,2.236367813381205,0
s002,3,0.09036363636363637,0.015993765830927542,0.23239,0.18257026927247005,0.14153999999999997,0.18409714343851785,2.153809403531856,0
s002,3,0.09028181818181819,0.014312010213929994,0.22490000000000002,0.12061054864498563,0.13333,0.11941317673430253,2.229595652693858,0
s002,3,0.09181818181818181,0.011060001643925572,0.21561000000000002,0.13671541772764492,0.12290000000000001,0.13608151152077116,2.323807833767463,0
s002,3,0.09122727272727273,0.015360279353520292,0.2004,0.1209978053060835,0.10933999999999999,0.12434479125042236,2.4939691291966697,0
s002,3,0.08582727272727274,0.012795475052462172,0.23973,0.1453588742847623,0.15274000000000001,0.14600359356308096,2.0907499520077852,0
s002,3,0.09290909090909091,0.01606495904417154,0.25978,0.2402333393460061,0.16545,0.238400788822334,1.9299837004103846,0
s002,3,0.0936,0.020653038517370756,0.21186,0.11220011091299727,0.11481000000000001,0.11383423084077615,2.379422752040355,0
s002,3,0.08689090909090909,0.022448717315047405,0.21739999999999998,0.15594152037792172,0.12929,0.14636845022825862,2.306374609750933,0
s002,3,0.09178181818181817,0.013589615018963429,0.27143,0.23938962685221857,0.18039999999999998,0.23774756921295045,1.8395479394554606,0
s002,3,0.09322727272727273,0.015150979566291476,0.24312999999999999,0.10372206504778904,0.14861,0.1000869116762471,2.0619948112712385,0
s002,3,0.08986363636363637,0.021310526634847518,0.22243,0.11759666520215047,0.13015,0.11681002858392672,2.2601748964428956,0
s002,3,0.08757272727272727,0.014773902051190873,0.24211999999999997,0.16504959389360654,0.15341999999999997,0.1668162115756273,2.069910278798097,0
s002,3,0.09503636363636363,0.01384740211933435,0.27018999999999993,0.14361392264602263,0.17605,0.14436475600983012,1.8474850689615794,0
s002,3,0.09342727272727273,0.016338426540465332,0.20835999999999996,0.10979163295382154,0.11308999999999998,0.10988770480206904,2.4103513634919422,0
s002,3,0.09179090909090909,0.01823093275427533,0.21755,0.12136746085980193,0.12255,0.11552737289875888,2.315399511661194,0
s002,3,0.0929181818181818,0.013321397688066984,0.21871999999999997,0.12010575710135167,0.12435,0.11719508190287774,2.293640152881542,0
s002,3,0.09830000000000001,0.014887041344740065,0.24625999999999998,0.12201521945141833,0.14708,0.12184409710773846,2.034008624196567,0
s002,3,0.09257272727272726,0.00737646133441922,0.23096,0.12623664021722591,0.13862999999999998,0.13102233948622824,2.163740044337001,0
s002,3,0.09130909090909091,0.015955403758316777,0.20207999999999998,0.09881093956530208,0.10845000000000002,0.09794227608364248,2.4885582876909123,0
s002,3,0.09605454545454545,0.01771944489177715,0.23417,0.10949000005074029,0.13685,0.10889084493707958,2.1409858656005856,0
s002,3,0.09623636363636363,0.012012432953175865,0.23181,0.12989370397880465,0.13445000000000001,0.13217822353843986,2.162179162096606,0
s002,3,0.09266363636363638,0.011780770155407728,0.21244000000000002,0.11190445527820199,0.11851000000000003,0.1149254584502494,2.3606416653253923,0
s002,4,0.08467272727272727,0.01810464531047714,0.20312000000000002,0.12355231730368763,0.11547,0.1277539479711771,2.479772942971985,0
s002,4,0.08504545454545455,0.014762612481289593,0.20895999999999998,0.10869435434587514,0.12153999999999998,0.11082991172663331,2.406475607088165,0
s002,4,0.0883,0.012377156377779187,0.19746000000000002,0.11229937369964862,0.10783000000000001,0.11283417577233515,2.540714957188953,0
s002,4,0.08508181818181818,0.015446411763371982,0.20234999999999997,0.1257736613480298,0.11481000000000001,0.13041886750006687,2.4860667260309266,0
s002,4,0.08764545454545455,0.016085295374121275,0.20641000000000004,0.12214993018599907,0.11655,0.12428044675026093,2.4354279489711423,0
s002,4,0.08801818181818181,0.014199001245286105,0.19485000000000002,0.12301533102287156,0.10563,0.12871854783035566,2.5740146204030436,0
s002,4,0.09139090909090909,0.015518663250773536,0.21927999999999997,0.12475756757273952,0.12564000000000003,0.12357481045009852,2.2919436098528574,0
s002,4,0.09218181818181818,0.013044295165459739,0.25511999999999996,0.18624853049382997,0.16272,0.18342727774849146,1.9607004334930416,0
s002,4,0.09646363636363638,0.022714941018073222,0.20621,0.09572196369346657,0.10669999999999999,0.0979983900094509,2.442756228473211,0
s002,4,0.08977272727272727,0.009695162805140604,0.21334000000000003,0.12337739032920272,0.12466999999999999,0.12200918954461312,2.337635290642446,0
s002,4,0.09152727272727272,0.012873934201252615,0.22734000000000001,0.16438028538186147,0.13387,0.1651509144859802,2.208786552907466,0
s002,4,0.08964545454545454,0.01624366729752636,0.21535,0.12660905049271426,0.12279,0.12667902088875382,2.3376203874499533,0
s002,4,0.09713636363636363,0.015786973916952718,0.20578,0.1305663458425128,0.10701000000000001,0.1280649960848874,2.4394625198760753,0
s002,4,0.08816363636363636,0.01746111524085863,0.22325,0.1470714735539606,0.13498,0.1541245657829335,2.2401753039001453,0
s002,4,0.09303636363636364,0.020359777637649814,0.20851999999999998,0.10360234660577058,0.11352,0.10905865700010553,2.4091952411823456,0
s002,4,0.08733636363636364,0.015003151184152798,0.21074,0.12094021663615456,0.12313999999999999,0.12449265217049738,2.374076807859489,0
s002,4,0.08831818181818182,0.016702623637130678,0.20808999999999997,0.11343939595905626,0.11762000000000002,0.11844324285402595,2.415294523209883,0
s002,4,0.09126363636363637,0.011870153556485503,0.22498,0.12141502561233697,0.13279999999999997,0.12107386175388969,2.2269550640958156,0
s002,4,0.09653636363636364,0.015400796909723386,0.20375000000000001,0.09384895962248183,0.10603,0.09865786053044351,2.461136418554284,0
s002,4,0.0938090909090909,0.013715790501859856,0.20855,0.11842420219983187,0.1137,0.11887662138162876,2.4035047469218753,0
s002,4,0.09214545454545453,0.01638898188639939,0.20163999999999999,0.12168864824259946,0.10704,0.12047158447811114,2.4948515336532795,0
s002,4,0.08991818181818183,0.010619493225367978,0.20254999999999995,0.12263759845804041,0.1113,0.12099439840110138,2.4766686555066477,0
s002,4,0.09644545454545456,0.019593435821027596,0.22228999999999996,0.14120492948587565,0.12300999999999998,0.1363927291154318,2.263747118867304,0
s002,4,0.08437272727272727,0.015100866922735986,0.17259,0.09551213360964494,0.08524999999999999,0.09564634220804148,2.9221589973275526,0
s002,4,0.08571818181818182,0.016098622188362468,0.20110999999999998,0.10715866170206578,0.11295,0.10372033176876277,2.5013871328645885,0
s002,4,0.08546363636363635,0.01503271583761715,0.19422,0.13022464180535623,0.10776000000000001,0.12830238761093524,2.581020582465954,0
s002,4,0.08935454545454545,0.020078613679054818,0.23060999999999998,0.16781510625950483,0.14225000000000002,0.16540455623175024,2.163497470674775,0
s002,4,0.09313636363636366,0.018566597573452855,0.21234999999999998,0.13585999533833842,0.11719000000000002,0.1365181831600953,2.3658763205891464,0
s002,4,0.09190000000000001,0.015442473895072644,0.21066000000000001,0.12346133177819055,0.11667000000000001,0.1253331387409837,2.3853254776614268,0
s002,4,0.09551818181818182,0.02005705951438636,0.21488000000000002,0.14942848754132826,0.11751999999999999,0.15153433640964384,2.336895328333793,0
s002,4,0.09861818181818184,0.014294251864425657,0.21119,0.13064371779768055,0.11112999999999999,0.13015355076899662,2.3756457437066985,0
s002,4,0.09310909090909093,0.017415421588089935,0.19473,0.11878025509317616,0.09928,0.11801924325201282,2.583184408838248,0
s002,4,0.09587272727272728,0.025578979295862878,0.21960000000000002,0.16848775755064357,0.1237,0.16673150738704295,2.2770084249311724,0
s002,4,0.09305454545454545,0.01615093580176478,0.19935,0.0943164914294184,0.10305999999999997,0.09087664655393535,2.528671688761894,0
s002,4,0.09020909090909092,0.02125415039682624,0.18651,0.08946072322533503,0.09319,0.08596233606773504,2.7033669206193167,0
s002,4,0.0846909090909091,0.015869307139598412,0.19866999999999999,0.10079613142929203,0.11120999999999999,0.09946743129732913,2.5343987023878647,0
s002,4,0.09955454545454545,0.014977874591300571,0.20025999999999997,0.08905987000015464,0.09921999999999999,0.08727104394420357,2.506048690247826,0
s002,4,0.08909090909090911,0.011421160584236135,0.18995999999999996,0.10715175323914314,0.10028000000000001,0.11143749418894483,2.6362207139844323,0
s002,4,0.08987272727272727,0.015089870172343495,0.20257999999999998,0.12375707207626112,0.11279999999999998,0.1258526828390153,2.4675959782672097,0
s002,4,0.09899090909090909,0.014058552880396655,0.21334,0.1042860084362018,0.11424000000000001,0.1104783558490581,2.3442761301542108,0
s002,4,0.09930909090909092,0.019492893810076253,0.18866999999999998,0.08307568236253014,0.08751,0.08555762775268298,2.6631932170889847,0
s002,4,0.08984545454545455,0.01893126322443189,0.19813999999999998,0.11362859773059872,0.10736000000000001,0.11898341807906586,2.5294334069168505,0
s002,4,0.09611818181818182,0.01750695965505251,0.19815,0.09252155604686584,0.10018,0.0952535073719948,2.5351872466253202,0
s002,4,0.0950909090909091,0.016153170248929746,0.19508,0.07751283477950961,0.09745000000000001,0.07771488131482784,2.579840190626737,0
s002,4,0.09067272727272728,0.017189653336183996,0.25409000000000004,0.2188575561612824,0.16164,0.21627463096720337,1.9747129036717088,0
s002,4,0.0935,0.014246824207520777,0.19122,0.09323502918252702,0.09616,0.09694193221832449,2.625498844780508,0
s002,4,0.09255454545454546,0.01825323881596708,0.23742000000000005,0.23066393929023427,0.14313000000000003,0.23273533394537813,2.1136977220103184,0
s002,4,0.0949,0.011771321081340018,0.23601,0.23024352542471202,0.13982999999999998,0.2357015393811985,2.124314908442028,0
s002,4,0.09056363636363636,0.016371943850824352,0.21340999999999996,0.1739615758979232,0.1224,0.18058672893285008,2.3453607697900476,0
s002,4,0.09896363636363636,0.01997970333750092,0.21429,0.10291610877041768,0.1152,0.10527854060116484,2.3339748227770483,0
s002,5,0.07366363636363636,0.017810573978806678,0.18508,0.1084793866747657,0.10919999999999999,0.10875853989457562,2.717807569341154,0
s002,5,0.0806181818181818,0.01912907829362503,0.17317,0.0891039100027478,0.08911,0.09045598622780276,2.916317592288196,0
s002,5,0.06961818181818182,0.022203279855995073,0.26166,0.3430656794907419,0.18944,0.3576050465714002,1.9204245884180937,0
s002,5,0.07554545454545454,0.02475101467157917,0.16839,0.08648985104238145,0.08785,0.09158567634248879,3.0139959009655746,0
s002,5,0.08094545454545456,0.02252329299353732,0.17432999999999998,0.09203282083643373,0.08965,0.09716534876178852,2.8991771608094505,0
s002,5,0.0791090909090909,0.01694245876757294,0.18324999999999997,0.11980994440269879,0.10222,0.12382683966823278,2.7428890601116604,0
s002,5,0.07898181818181818,0.015194065827277317,0.18376,0.1046143308644768,0.10221,0.10541132608342743,2.7400877326272206,0
s002,5,0.08408181818181817,0.02235244139604523,0.17229,0.08692420005703565,0.08486999999999999,0.09233598130980385,2.9304731914984306,0
s002,5,0.08108181818181819,0.02127631632505111,0.18641000000000002,0.11039734749228956,0.10352999999999998,0.12164749666328709,2.695259283943115,0
s002,5,0.08719999999999999,0.016854554280668475,0.1862,0.1119949304408215,0.09654,0.11275609074458018,2.7031410498999837,0
s002,5,0.0791,0.013520576910768266,0.17188,0.09863767366816123,0.09142000000000002,0.09980390551253772,2.9205607476635516,0
s002,5,0.08693636363636363,0.019301723898516043,0.24623999999999996,0.19648752405969983,0.15893000000000004,0.20037481018220715,2.0320810172228105,0
