avg_hold,std_hold,avg_dd,std_dd,avg_ud,std_ud,typing_speed_proxy,stress_level
0.09430000000000001,0.01994321939908399,0.27932999999999997,0.1796714782905487,0.18336000000000002,0.179535946261466,10.603329445445869,0
0.09194545454545454,0.01694581739759777,0.32988000000000006,0.24382500919944844,0.23678999999999997,0.24557037212714947,10.874830698658442,0
0.09024545454545456,0.015039372569117613,0.30678,0.23415434510880495,0.2178,0.23451733885199666,11.0796627753548,0
0.09075454545454545,0.023587427313565324,0.27154,0.21861564547041104,0.17839,0.22291598043508082,11.017517853386886,0
0.08548181818181819,0.019110772783004784,0.24951999999999996,0.1718524871316483,0.16325000000000003,0.17234722219983706,11.697025765357663,0
0.08897272727272729,0.015635478304745966,0.22236000000000003,0.14037378830979966,0.13283,0.1430136205634508,11.238136104044706,0
0.08950909090909093,0.013310255786081238,0.26524000000000003,0.19578901455960754,0.17519999999999997,0.2008702898223959,11.170801555787996,0
0.08887272727272727,0.01657589158441204,0.23026999999999997,0.14681682502734866,0.14048,0.15230777174305102,11.250779883605569,0
0.08811818181818182,0.012063815166175098,0.2189,0.14072608539681303,0.13081,0.14296415595836912,11.347108034784045,0
0.09282727272727274,0.017286531804216302,0.33284,0.35739331026506665,0.24374,0.35494357047595915,10.771535727225544,0
0.08988181818181817,0.017279051952107684,0.25184,0.1799961863793539,0.16097,0.18515428431446032,11.124482964371316,0
0.09224545454545453,0.019444092348904516,0.23172,0.16373354234514348,0.13849000000000003,0.16911558473422847,10.839467486524573,0
0.09167272727272727,0.01654007804752389,0.24297999999999997,0.15865961328860248,0.15064000000000002,0.16469549140425455,10.90717989905901,0
0.08928181818181818,0.01339364163936143,0.2237,0.13852244904306626,0.13565,0.13711650561150948,11.199234379613321,0
0.0943909090909091,0.01841186870176162,0.2153,0.1343346071072777,0.11921,0.13474073416916074,10.593118325131691,0
0.0901818181818182,0.015806189811704667,0.25922999999999996,0.21275449623137618,0.16911,0.21835463738301203,11.087480218927336,0
0.08766363636363637,0.013506981359820758,0.24692000000000003,0.15316916428866773,0.15836,0.15424915054691368,11.405937308820937,0
0.09301818181818183,0.016036135331295893,0.23363,0.1517050504542724,0.1401,0.15139779097170178,10.749430768779742,0
0.0923,0.01398549248328424,0.24161000000000002,0.1947964832559584,0.14937,0.1976333420475626,10.833062506770665,0
0.09886363636363636,0.01702253052441221,0.29109,0.21212487124333157,0.19071,0.20977385415939923,10.113919511589632,0
0.09212727272727274,0.02020054904744378,0.26531999999999994,0.2112864816625364,0.17311,0.21399689743337663,10.853370958352654,0
0.09526363636363634,0.022297321486101092,0.2398,0.1522852367543661,0.14449,0.1538626331793684,10.49608305264263,0
0.08751818181818183,0.015848584680142146,0.22691,0.1333862515820544,0.13996,0.13890258136950195,11.42489172318526,0
0.08841818181818181,0.01547008844071799,0.21159,0.11891596893044547,0.12192999999999998,0.12053416343740705,11.308612022082636,0
0.08777272727272728,0.016167627587812063,0.21983999999999998,0.11864838997830711,0.13063,0.11986462780987558,11.391762719938692,0
0.09134545454545456,0.015867032717957294,0.27316,0.19726881377675715,0.18078,0.19397810758490824,10.946253893383485,0
0.0893181818181818,0.017293861233502378,0.2754599999999999,0.2593987586708926,0.18536999999999998,0.26125179871789084,11.194675405298138,0
0.08694545454545453,0.01602107135221385,0.20465999999999998,0.1230812486846708,0.11739000000000002,0.12628598453070275,11.500141138095788,0
0.08599090909090909,0.015528390421769704,0.22979000000000002,0.12210309350890518,0.14286000000000001,0.1245200314094974,11.627784061479266,0
0.09129999999999999,0.01548018087749623,0.25016,0.13834787232833679,0.15728,0.1382052161742739,10.951702989814917,0
0.09091818181818181,0.01933095021884947,0.23245999999999997,0.15309168059260003,0.14187,0.1556497424775683,10.99769048499815,0
0.0889,0.013637595095910423,0.24571000000000004,0.13062828900697157,0.15860999999999997,0.13325471390452864,11.247328759419638,0
0.09295454545454546,0.019199706437149692,0.24339,0.1239391468064514,0.14935,0.12372843246400562,10.756789000694303,0
0.09238181818181818,0.0180361757688163,0.22599999999999998,0.1261416928167157,0.13235000000000002,0.12887873930344151,10.823469217069595,0
0.08906363636363636,0.01615445899603405,0.33984,0.2325054369734657,0.24915999999999996,0.23541019141537228,11.226666394505058,0
0.08545454545454545,0.016622897679788782,0.25577999999999995,0.21026742654692535,0.16899000000000003,0.21406712576510512,11.700758421886801,0
0.08538181818181817,0.021364354339966286,0.26083,0.18964558201492007,0.17648999999999998,0.1964089975875172,11.710723829193771,0
0.075,0.014260925636157001,0.19913000000000003,0.12049167836641482,0.12252,0.12366902783010969,13.331555792560993,0
0.08467272727272727,0.018510650496894532,0.22342,0.1166671790464939,0.13707000000000003,0.12224312795954353,11.808783587937864,0
0.08555454545454545,0.017719219149633182,0.21718000000000007,0.12830493885012118,0.13051,0.12999443107730083,11.687083647645053,0
0.08638181818181818,0.0177705834559149,0.35045,0.49562748612239005,0.26256,0.503936837311979,11.575170207616463,0
0.07897272727272725,0.013656506940582642,0.20997000000000005,0.1333777180291621,0.12919999999999998,0.13370346958017873,12.660996075091221,0
0.09451818181818182,0.017752172722335608,0.22953,0.14831359456682766,0.13541,0.15465997435234063,10.578855752493244,0
0.0809,0.012542328332490743,0.23243,0.15221051978537267,0.15109999999999998,0.15698648207904894,12.35941169200346,0
0.08223636363636365,0.01438250831581701,0.19988,0.10820573819247192,0.11623000000000001,0.1137712817698542,12.158592256082057,0
0.08586363636363636,0.015275422922280926,0.20795,0.102788231600488,0.12054999999999998,0.10479706579861862,11.645017520458179,0
0.09076363636363637,0.021646259387121496,0.29013,0.1327607208476965,0.19812999999999997,0.1344713686998091,11.016414457541737,0
0.08693636363636363,0.015573649073179523,0.24762,0.15799708014179673,0.15817,0.15960633550499595,11.501343566043852,0
0.08942727272727273,0.023700805509901588,0.21403,0.11508240574089122,0.12552999999999997,0.12268724510360117,11.181020725546599,0
0.08522727272727272,0.018395765322980772,0.23145000000000002,0.1673027810753771,0.14239,0.16304787606371599,11.731956783737376,0
0.08789090909090908,0.016791393899581685,0.24625,0.1295806334123875,0.15688,0.13347394918526653,11.376446618609801,0
0.09352727272727272,0.015199677030061589,0.23997000000000002,0.16767145818203194,0.14936,0.17027610388881803,10.690925348184,0
0.09439090909090907,0.015401393089292574,0.21483,0.1135985724675564,0.11982000000000001,0.12049344657144913,10.593118325131694,0
0.09714545454545455,0.020165483561589273,0.26718,0.14253653566717553,0.17014,0.14160360321843665,10.292782887780595,0
0.09031818181818183,0.014174541839637584,0.32282,0.30178938130203764,0.23259999999999997,0.3081038785864274,11.070742041646119,0
0.08512727272727273,0.013608386451676844,0.23474,0.13741945681420484,0.15013,0.13848812263552102,11.74573683142732,0
0.08504545454545455,0.014129144605131878,0.25342000000000003,0.20084875348823497,0.16629,0.20095561394939376,11.757035516935476,0
0.08563636363636364,0.009223477947853808,0.26892,0.17866068895472717,0.18350999999999998,0.17762856658394413,11.675918947893559,0
0.0875909090909091,0.014758418244883463,0.21547999999999998,0.1135734397745451,0.12877000000000002,0.11767554310239849,11.415406647917726,0
0.0878,0.014405762735794308,0.22974,0.1935168106392827,0.14092,0.1971309198364264,11.388224575788634,0
0.08641818181818182,0.012517573101988914,0.20647000000000001,0.12358050052945695,0.11951,0.124889635278513,11.570300091510555,0
0.09036363636363637,0.01442187732074245,0.2239,0.12780525115276845,0.13289,0.12762957206959,11.065173874118559,0
0.09036363636363637,0.015993765830927542,0.23239,0.18257026927247005,0.14153999999999997,0.18409714343851785,11.065173874118559,0
0.09028181818181819,0.014312010213929994,0.22490000000000002,0.12061054864498563,0.13333,0.11941317673430253,11.075200612156543,0
0.09181818181818181,0.011060001643925572,0.21561000000000002,0.13671541772764492,0.12290000000000001,0.13608151152077116,10.88990307986259,0
0.09122727272727273,0.015360279353520292,0.2004,0.1209978053060835,0.10933999999999999,0.12434479125042236,10.960432837456782,0
0.08582727272727274,0.012795475052462172,0.23973,0.1453588742847623,0.15274000000000001,0.14600359356308096,11.649950752480908,0
0.09290909090909091,0.01606495904417154,0.25978,0.2402333393460061,0.16545,0.238400788822334,10.762051051256714,0
0.0936,0.020653038517370756,0.21186,0.11220011091299727,0.11481000000000001,0.11383423084077615,10.682619378271552,0
0.08689090909090909,0.022448717315047405,0.21739999999999998,0.15594152037792172,0.12929,0.14636845022825862,11.507359479448903,0
0.09178181818181817,0.013589615018963429,0.27143,0.23938962685221857,0.18039999999999998,0.23774756921295045,10.894217151459332,0
0.09322727272727273,0.015150979566291476,0.24312999999999999,0.10372206504778904,0.14861,0.1000869116762471,10.725324441064343,0
0.08986363636363637,0.021310526634847518,0.22243,0.11759666520215047,0.13015,0.11681002858392672,11.126733494502382,0
0.08757272727272727,0.014773902051190873,0.24211999999999997,0.16504959389360654,0.15341999999999997,0.1668162115756273,11.417776439937306,0
0.09503636363636363,0.01384740211933435,0.27018999999999993,0.14361392264602263,0.17605,0.14436475600983012,10.521181050396459,0
0.09342727272727273,0.016338426540465332,0.20835999999999996,0.10979163295382154,0.11308999999999998,0.10988770480206904,10.702367169029294,0
0.09179090909090909,0.01823093275427533,0.21755,0.12136746085980193,0.12255,0.11552737289875888,10.893138313148018,0
0.0929181818181818,0.013321397688066984,0.21871999999999997,0.12010575710135167,0.12435,0.11719508190287774,10.760998229326658,0
0.09830000000000001,0.014887041344740065,0.24625999999999998,0.12201521945141833,0.14708,0.12184409710773846,10.171905197843556,0
0.09257272727272726,0.00737646133441922,0.23096,0.12623664021722591,0.13862999999999998,0.13102233948622824,10.801150813523043,0
0.09130909090909091,0.015955403758316777,0.20207999999999998,0.09881093956530208,0.10845000000000002,0.09794227608364248,10.950612736558123,0
0.09605454545454545,0.01771944489177715,0.23417,0.10949000005074029,0.13685,0.10889084493707958,10.409667742332335,0
0.09623636363636363,0.012012432953175865,0.23181,0.12989370397880465,0.13445000000000001,0.13217822353843986,10.390002928091734,0
0.09266363636363638,0.011780770155407728,0.21244000000000002,0.11190445527820199,0.11851000000000003,0.1149254584502494,10.790555321215212,0
0.08467272727272727,0.01810464531047714,0.20312000000000002,0.12355231730368763,0.11547,0.1277539479711771,11.808783587937864,0
0.08504545454545455,0.014762612481289593,0.20895999999999998,0.10869435434587514,0.12153999999999998,0.11082991172663331,11.757035516935476,0
0.0883,0.012377156377779187,0.19746000000000002,0.11229937369964862,0.10783000000000001,0.11283417577233515,11.323745895142114,0
0.08508181818181818,0.015446411763371982,0.20234999999999997,0.1257736613480298,0.11481000000000001,0.13041886750006687,11.752011196461577,0
0.08764545454545455,0.016085295374121275,0.20641000000000004,0.12214993018599907,0.11655,0.12428044675026093,11.408303170471163,0
0.08801818181818181,0.014199001245286105,0.19485000000000002,0.12301533102287156,0.10563,0.12871854783035566,11.359998347636605,0
0.09139090909090909,0.015518663250773536,0.21927999999999997,0.12475756757273952,0.12564000000000003,0.12357481045009852,10.940810216727504,0
0.09218181818181818,0.013044295165459739,0.25511999999999996,0.18624853049382997,0.16272,0.18342727774849146,10.846949541962903,0
0.09646363636363638,0.022714941018073222,0.20621,0.09572196369346657,0.10669999999999999,0.0979983900094509,10.365526144683898,0
0.08977272727272727,0.009695162805140604,0.21334000000000003,0.12337739032920272,0.12466999999999999,0.12200918954461312,11.137999817741822,0
0.09152727272727272,0.012873934201252615,0.22734000000000001,0.16438028538186147,0.13387,0.1651509144859802,10.924511624673507,0
0.08964545454545454,0.01624366729752636,0.21535,0.12660905049271426,0.12279,0.12667902088875382,11.15381105444074,0
0.09713636363636363,0.015786973916952718,0.20578,0.1305663458425128,0.10701000000000001,0.1280649960848874,10.293746081358027,0
0.08816363636363636,0.01746111524085863,0.22325,0.1470714735539606,0.13498,0.1541245657829335,11.34125846728047,0
0.09303636363636364,0.020359777637649814,0.20851999999999998,0.10360234660577058,0.11352,0.10905865700010553,10.747330265459057,0
0.08733636363636364,0.015003151184152798,0.21074,0.12094021663615456,0.12313999999999999,0.12449265217049738,11.448673515055006,0
0.08831818181818182,0.016702623637130678,0.20808999999999997,0.11343939595905626,0.11762000000000002,0.11844324285402595,11.321414971027469,0
0.09126363636363637,0.011870153556485503,0.22498,0.12141502561233697,0.13279999999999997,0.12107386175388969,10.956066174639695,0
0.09653636363636364,0.015400796909723386,0.20375000000000001,0.09384895962248183,0.10603,0.09865786053044351,10.357717912260712,0
0.0938090909090909,0.013715790501859856,0.20855,0.11842420219983187,0.1137,0.11887662138162876,10.65881144562553,0
0.09214545454545453,0.01638898188639939,0.20163999999999999,0.12168864824259946,0.10704,0.12047158447811114,10.85122964161348,0
0.08991818181818183,0.010619493225367978,0.20254999999999995,0.12263759845804041,0.1113,0.12099439840110138,11.11998463420305,0
0.09644545454545456,0.019593435821027596,0.22228999999999996,0.14120492948587565,0.12300999999999998,0.1363927291154318,10.367480042600917,0
0.08437272727272727,0.015100866922735986,0.17259,0.09551213360964494,0.08524999999999999,0.09564634220804148,11.850766529125954,0
0.08571818181818182,0.016098622188362468,0.20110999999999998,0.10715866170206578,0.11295,0.10372033176876277,11.664775559113902,0
0.08546363636363635,0.01503271583761715,0.19422,0.13022464180535623,0.10776000000000001,0.12830238761093524,11.699513938375471,0
0.08935454545454545,0.020078613679054818,0.23060999999999998,0.16781510625950483,0.14225000000000002,0.16540455623175024,11.190120141198971,0
0.09313636363636366,0.018566597573452855,0.21234999999999998,0.13585999533833842,0.11719000000000002,0.1365181831600953,10.735792155063876,0
0.09190000000000001,0.015442473895072644,0.21066000000000001,0.12346133177819055,0.11667000000000001,0.1253331387409837,10.88020890001088,0
0.09551818181818182,0.02005705951438636,0.21488000000000002,0.14942848754132826,0.11751999999999999,0.15153433640964384,10.468115073134058,0
0.09861818181818184,0.014294251864425657,0.21119,0.13064371779768055,0.11112999999999999,0.13015355076899662,10.139089878423093,0
0.09310909090909093,0.017415421588089935,0.19473,0.11878025509317616,0.09928,0.11801924325201282,10.738936454784193,0
0.09587272727272728,0.025578979295862878,0.21960000000000002,0.16848775755064357,0.1237,0.16673150738704295,10.429407135610736,0
0.09305454545454545,0.01615093580176478,0.19935,0.0943164914294184,0.10305999999999997,0.09087664655393535,10.745230582879918,0
0.09020909090909092,0.02125415039682624,0.18651,0.08946072322533503,0.09319,0.08596233606773504,11.08412853558509,0
0.0846909090909091,0.015869307139598412,0.19866999999999999,0.10079613142929203,0.11120999999999999,0.09946743129732913,11.806248725461785,0
0.09955454545454545,0.014977874591300571,0.20025999999999997,0.08905987000015464,0.09921999999999999,0.08727104394420357,10.043735904529726,0
0.08909090909090911,0.011421160584236135,0.18995999999999996,0.10715175323914314,0.10028000000000001,0.11143749418894483,11.223230045607124,0
0.08987272727272727,0.015089870172343495,0.20257999999999998,0.12375707207626112,0.11279999999999998,0.1258526828390153,11.125608115625411,0
0.09899090909090909,0.014058552880396655,0.21334,0.1042860084362018,0.11424000000000001,0.1104783558490581,10.100917346948146,0
0.09930909090909092,0.019492893810076253,0.18866999999999998,0.08307568236253014,0.08751,0.08555762775268298,10.068557724872083,0
0.08984545454545455,0.01893126322443189,0.19813999999999998,0.11362859773059872,0.10736000000000001,0.11898341807906586,11.1289849354013,0
0.09611818181818182,0.01750695965505251,0.19815,0.09252155604686584,0.10018,0.0952535073719948,10.402776595644074,0
0.0950909090909091,0.016153170248929746,0.19508,0.07751283477950961,0.09745000000000001,0.07771488131482784,10.515146590702697,0
0.09067272727272728,0.017189653336183996,0.25409000000000004,0.2188575561612824,0.16164,0.21627463096720337,11.027458371344649,0
0.0935,0.014246824207520777,0.19122,0.09323502918252702,0.09616,0.09694193221832449,10.694043417816276,0
0.09255454545454546,0.01825323881596708,0.23742000000000005,0.23066393929023427,0.14313000000000003,0.23273533394537813,10.803272409424382,0
0.0949,0.011771321081340018,0.23601,0.23024352542471202,0.13982999999999998,0.2357015393811985,10.536297545042673,0
0.09056363636363636,0.016371943850824352,0.21340999999999996,0.1739615758979232,0.1224,0.18058672893285008,11.040740331824432,0
0.09896363636363636,0.01997970333750092,0.21429,0.10291610877041768,0.1152,0.10527854060116484,10.103700710014605,0
0.07366363636363636,0.017810573978806678,0.18508,0.1084793866747657,0.10919999999999999,0.10875853989457562,13.57337643908639,0
0.0806181818181818,0.01912907829362503,0.17317,0.0891039100027478,0.08911,0.09045598622780276,12.402611313436543,0
0.06961818181818182,0.022203279855995073,0.26166,0.3430656794907419,0.18944,0.3576050465714002,14.362000757269133,0
0.07554545454545454,0.02475101467157917,0.16839,0.08648985104238145,0.08785,0.09158567634248879,13.235311811914189,0
0.08094545454545456,0.02252329299353732,0.17432999999999998,0.09203282083643373,0.08965,0.09716534876178852,12.352472178863795,0
0.0791090909090909,0.01694245876757294,0.18324999999999997,0.11980994440269879,0.10222,0.12382683966823278,12.639174547000495,0
0.07898181818181818,0.015194065827277317,0.18376,0.1046143308644768,0.10221,0.10541132608342743,12.659538962608327,0
0.08408181818181817,0.02235244139604523,0.17229,0.08692420005703565,0.08486999999999999,0.09233598130980385,11.891763332288301,0
0.08108181818181819,0.02127631632505111,0.18641000000000002,0.11039734749228956,0.10352999999999998,0.12164749666328709,12.331700317261017,0
0.08719999999999999,0.016854554280668475,0.1862,0.1119949304408215,0.09654,0.11275609074458018,11.466574934067197,0
0.0791,0.013520576910768266,0.17188,0.09863767366816123,0.09142000000000002,0.09980390551253772,12.640626975097964,0
0.08693636363636363,0.019301723898516043,0.24623999999999996,0.19648752405969983,0.15893000000000004,0.20037481018220715,11.501343566043852,0
0.07341818181818183,0.016989633202739735,0.20972999999999997,0.12181643795299366,0.13517,0.1273795557466826,13.618749303586682,0
0.0750090909090909,0.01213206120537269,0.17091,0.1137050419091236,0.09479,0.11475096174857195,13.329940257631392,0
0.08422727272727273,0.021700004189358624,0.20781999999999998,0.1557697003770488,0.12137,0.15780055661076317,11.871229535619085,0
0.08157272727272727,0.013620873019677624,0.18875000000000003,0.1289758741436208,0.10623,0.1261781901386554,12.25749657347255,0
0.08241818181818182,0.013780843093353774,0.1992,0.1716000777000601,0.11498,0.17127561803518135,12.131773113785004,0
0.08698181818181817,0.014374826481166175,0.20828000000000002,0.14235185515709542,0.11997,0.1428887061084022,11.495333939450942,0
0.07874545454545455,0.018291493303520277,0.20045000000000002,0.1418583742093971,0.12069,0.13790622780232467,12.697533215592571,0
0.08889090909090908,0.02037677376551325,0.24874999999999997,0.228515232898524,0.15807000000000002,0.2341210515476508,11.248478898876177,0
0.08227272727272728,0.018725655711301054,0.20790999999999998,0.12648678850641543,0.12308999999999999,0.1300325467804973,12.153218945763498,0
0.08982727272727273,0.018159685620026074,0.19842,0.09350624221587206,0.10695000000000002,0.08747773367485516,11.131237287621053,0
0.08356363636363637,0.016075650700812877,0.18098,0.10311215899850673,0.09620999999999999,0.10083960255992902,11.965495861026204,0
0.08796363636363635,0.016773745719264536,0.20520999999999998,0.17362073256894686,0.11938,0.17377352310790423,11.367041779045376,0
0.08551818181818183,0.012634778841105069,0.23501000000000002,0.1779230698301313,0.14889,0.17920783992026937,11.69205259297839,0
0.08924545454545454,0.014959703448689323,0.25856,0.1923260899849235,0.17103000000000002,0.19194976802394015,11.203797068679277,0
0.07919999999999999,0.01860999731327224,0.18585,0.0975748857715618,0.10362,0.10243603749549168,12.624668602449187,0
0.08068181818181817,0.01441484083726339,0.20941,0.17723232994512536,0.12905,0.17578867521354533,12.392830184427847,0
0.08060909090909091,0.01072552605194305,0.18756,0.09846118468152254,0.10668,0.09589400166619158,12.404009878102412,0
0.07915454545454545,0.01955598954982149,0.24624000000000001,0.17250333458934772,0.16643000000000002,0.1783382930774481,12.631917410227262,0
0.08301818181818182,0.015244265687911518,0.18169000000000002,0.10079453744016972,0.09718000000000002,0.10325288050864893,12.044103316508085,0
0.08252727272727273,0.014917043333656364,0.20823999999999998,0.14430708922294844,0.12483,0.14884589383355898,12.115738344108998,0
