user,session,avg_hold,std_hold,avg_dd,std_dd,avg_ud,std_ud,typing_speed_proxy,stress_level
s002,1,0.0918727272727272,0.016822371468321,0.26304,0.1745336210845604,0.16929,0.1794793609304423,1.9076589036510856,0
s002,1,0.0922,0.022328815463432,0.3246799999999999,0.2421968519843128,0.23118,0.2516674295794175,1.5430669999691389,0
s002,1,0.0937272727272727,0.0198754165193633,0.27384,0.2011948154843404,0.17834,0.205987816252429,1.8318129286025933,0
s002,1,0.1017363636363636,0.0192421034571209,0.26962,0.1605583230826453,0.1681899999999999,0.1623222751195904,1.8534088400862003,0
s002,1,0.0991727272727272,0.0181078486247864,0.35081,0.2220503569013119,0.2493999999999999,0.2290557719566714,1.4298322806734771,0
s002,1,0.0948909090909091,0.0183360003569728,0.29158,0.2061404634385658,0.19607,0.2124639789077982,1.7166176390265215,0
s002,1,0.0901272727272727,0.0141340787396342,0.30396,0.1701219314361189,0.21321,0.17974001254899,1.64664003101671,0
s002,1,0.0958181818181818,0.0181075574378113,0.27492,0.2037844711126602,0.17865,0.2050739392403519,1.820206609997568,0
s002,2,0.0874363636363636,0.0157528583264925,0.27523,0.2399614925126297,0.1862599999999999,0.2439688286099955,1.821737971146983,0
s002,2,0.0900363636363636,0.0226780189931692,0.28753,0.2455210697000701,0.19593,0.2558288145094944,1.7436902191660086,0
s002,2,0.0842454545454545,0.0140145184459804,0.22521,0.16111281382242,0.14051,0.1666497954794225,2.2223928301566582,0
s002,2,0.0857272727272727,0.0147288214673877,0.26655,0.2386351806512285,0.1808,0.2468531772351961,1.8759006454803584,0
s002,2,0.0820545454545454,0.0099202181061067,0.25131,0.1798330055604056,0.16868,0.1827971054961696,1.9918551233229935,0
s002,2,0.0893999999999999,0.0147709850720931,0.28125,0.2441044733078214,0.19141,0.2491910844222874,1.7791694836850158,0
s002,2,0.0878181818181818,0.0165181608045095,0.25675,0.1809514990266728,0.1679599999999999,0.1838303336110652,1.951112222653832,0
s002,2,0.0875181818181818,0.0250533358330509,0.32812,0.1924176406789264,0.23763,0.1997343460699736,1.5307648953861357,0
s002,2,0.0891363636363636,0.0160608388776721,0.2925999999999999,0.1948690500481455,0.2032099999999999,0.2018219316900695,1.709558452134695,0
s002,2,0.0828727272727272,0.0252132144285131,0.28059,0.1514113561717805,0.19724,0.1633436472934013,1.7834762546350116,0
s002,2,0.0866181818181818,0.019265244259122,0.29535,0.2099999484126921,0.20664,0.2175833081833255,1.6989230372419373,0
s002,2,0.0914545454545454,0.0209679929242816,0.271,0.1818160608967205,0.1774799999999999,0.1817689119000643,1.852076345954392,0
s002,2,0.088390909090909,0.0144268121596875,0.26482,0.2083425427297821,0.17678,0.2128192075709124,1.886824816892228,0
s002,2,0.0943,0.0199432193990839,0.2793299999999999,0.1796714782905487,0.18336,0.179535946261466,1.7953643691987289,0
s002,2,0.0919454545454545,0.0169458173975977,0.32988,0.2438250091994484,0.2367899999999999,0.2455703721271494,1.5183366759745305,0
s002,2,0.0902454545454545,0.0150393725691176,0.30678,0.2341543451088049,0.2178,0.2345173388519966,1.626477876943641,0
s002,2,0.0907545454545454,0.0235874273135653,0.27154,0.218615645470411,0.17839,0.2229159804350808,1.8495072744483845,0
s002,2,0.0854818181818181,0.0191107727830047,0.2495199999999999,0.1718524871316483,0.16325,0.172347222199837,2.007017262173016,0
s002,2,0.0889727272727272,0.0156354783047459,0.22236,0.1403737883097996,0.13283,0.1430136205634508,2.251427097767198,0
s002,2,0.0895090909090909,0.0133102557860812,0.26524,0.1957890145596075,0.1751999999999999,0.2008702898223959,1.886973705879124,0
s002,2,0.0888727272727272,0.016575891584412,0.2302699999999999,0.1468168250273486,0.14048,0.152307771743051,2.1756974593787395,0
s002,2,0.0881181818181818,0.012063815166175,0.2189,0.140726085396813,0.13081,0.1429641559583691,2.2840009883495185,0
s002,2,0.0898818181818181,0.0172790519521076,0.25184,0.1799961863793539,0.16097,0.1851542843144603,1.9892903839511284,0
s002,2,0.0922454545454545,0.0194440923489045,0.23172,0.1637335423451434,0.13849,0.1691155847342284,2.162370429780952,0
s002,2,0.0916727272727272,0.0165400780475238,0.2429799999999999,0.1586596132886024,0.15064,0.1646954914042545,2.060611964287722,0
s002,2,0.0892818181818181,0.0133936416393614,0.2237,0.1385224490430662,0.13565,0.1371165056115094,2.2289992806411414,0
s002,2,0.0943909090909091,0.0184118687017616,0.2153,0.1343346071072777,0.11921,0.1347407341691607,2.3315408729712948,0
s002,2,0.0901818181818182,0.0158061898117046,0.2592299999999999,0.2127544962313761,0.16911,0.218354637383012,1.9285591559222544,0
s002,2,0.0876636363636363,0.0135069813598207,0.24692,0.1531691642886677,0.15836,0.1542491505469136,2.0286294947974874,0
s002,2,0.0930181818181818,0.0160361353312958,0.23363,0.1517050504542724,0.1401,0.1513977909717017,2.142482903960282,0
s002,2,0.0923,0.0139854924832842,0.24161,0.1947964832559584,0.14937,0.1976333420475626,2.069193842079126,0
s002,2,0.0988636363636363,0.0170225305244122,0.29109,0.2121248712433315,0.19071,0.2097738541593992,1.7221674259859407,0
s002,2,0.0921272727272727,0.0202005490474437,0.2653199999999999,0.2112864816625364,0.17311,0.2139968974333766,1.8848106536352,0
s002,2,0.0952636363636363,0.022297321486101,0.2398,0.1522852367543661,0.14449,0.1538626331793684,2.0852724787633954,0
s002,2,0.0875181818181818,0.0158485846801421,0.22691,0.1333862515820544,0.13996,0.1389025813695019,2.200761463466359,0
s002,2,0.0884181818181818,0.0154700884407179,0.21159,0.1189159689304454,0.1219299999999999,0.120534163437407,2.3700154266458684,0
s002,2,0.0877727272727272,0.016167627587812,0.2198399999999999,0.1186483899783071,0.13063,0.1198646278098755,2.281840491052073,0
s002,2,0.0913454545454545,0.0158670327179572,0.27316,0.1972688137767571,0.18078,0.1939781075849082,1.8339018429046332,0
s002,2,0.0869454545454545,0.0160210713522138,0.2046599999999999,0.1230812486846708,0.11739,0.1262859845307027,2.445014947932296,0
s002,2,0.085990909090909,0.0155283904217697,0.22979,0.1221030935089051,0.14286,0.1245200314094974,2.180355001437052,0
s002,2,0.0912999999999999,0.0154801808774962,0.25016,0.1383478723283367,0.15728,0.1382052161742739,2.0050527328868752,0
s002,2,0.0909181818181818,0.0193309502188494,0.2324599999999999,0.1530916805926,0.14187,0.1556497424775683,2.1493904524076104,0
s002,2,0.0889,0.0136375950959104,0.24571,0.1306282890069715,0.1586099999999999,0.1332547139045286,2.0274928024005514,0
s002,2,0.0929545454545454,0.0191997064371496,0.24339,0.1239391468064514,0.14935,0.1237284324640056,2.0589072069239176,0
s002,2,0.0923818181818181,0.0180361757688163,0.2259999999999999,0.1261416928167157,0.13235,0.1288787393034415,2.218614172910721,0
s002,3,0.0890636363636363,0.016154458996034,0.33984,0.2325054369734657,0.2491599999999999,0.2354101914153722,1.4747878316596728,0
s002,3,0.0854545454545454,0.0166228976797887,0.2557799999999999,0.2102674265469253,0.16899,0.2140671257651051,1.9599213893348209,0
s002,3,0.0853818181818181,0.0213643543399662,0.26083,0.18964558201492,0.1764899999999999,0.1964089975875172,1.9131366396972376,0
s002,3,0.075,0.014260925636157,0.19913,0.1204916783664148,0.12252,0.1236690278301096,2.5211143325349803,0
s002,3,0.0846727272727272,0.0185106504968945,0.22342,0.1166671790464939,0.13707,0.1222431279595435,2.246369560467163,0
s002,3,0.0855545454545454,0.0177192191496331,0.21718,0.1283049388501211,0.13051,0.1299944310773008,2.30816523945116,0
s002,3,0.0789727272727272,0.0136565069405826,0.20997,0.1333777180291621,0.1291999999999999,0.1337034695801787,2.3915279036953456,0
s002,3,0.0945181818181818,0.0177521727223356,0.22953,0.1483135945668276,0.13541,0.1546599743523406,2.176476640469802,0
s002,3,0.0809,0.0125423283324907,0.23243,0.1522105197853726,0.1510999999999999,0.1569864820790489,2.1531770126822125,0
s002,3,0.0822363636363636,0.014382508315817,0.19988,0.1082057381924719,0.11623,0.1137712817698542,2.5103781314114486,0
s002,3,0.0858636363636363,0.0152754229222809,0.20795,0.102788231600488,0.1205499999999999,0.1047970657986186,2.413339183852567,0
s002,3,0.0907636363636363,0.0216462593871214,0.29013,0.1327607208476965,0.1981299999999999,0.1344713686998091,1.7270452140437038,0
s002,3,0.0869363636363636,0.0155736490731795,0.24762,0.1579970801417967,0.15817,0.1596063355049959,2.0295240397122503,0
s002,3,0.0894272727272727,0.0237008055099015,0.21403,0.1150824057408912,0.1255299999999999,0.1226872451036011,2.3310714876050573,0
s002,3,0.0852272727272727,0.0183957653229807,0.23145,0.1673027810753771,0.14239,0.1630478760637159,2.178329973424374,0
s002,3,0.087890909090909,0.0167913938995816,0.24625,0.1295806334123875,0.15688,0.1334739491852665,2.036573150930436,0
s002,3,0.0935272727272727,0.0151996770300615,0.23997,0.1676714581820319,0.14936,0.170276103888818,2.071005360138418,0
s002,3,0.094390909090909,0.0154013930892925,0.21483,0.1135985724675564,0.11982,0.1204934465714491,2.330780069711513,0
s002,3,0.0971454545454545,0.0201654835615892,0.26718,0.1425365356671755,0.17014,0.1416036032184366,1.8710283171631128,0
s002,3,0.0851272727272727,0.0136083864516768,0.23474,0.1374194568142048,0.15013,0.138488122635521,2.1276719207268124,0
s002,3,0.0850454545454545,0.0141291446051318,0.25342,0.2008487534882349,0.16629,0.2009556139493937,1.981157392148493,0
s002,3,0.0856363636363636,0.0092234779478538,0.26892,0.1786606889547271,0.1835099999999999,0.1776285665839441,1.858506808048348,0
s002,3,0.0875909090909091,0.0147584182448834,0.2154799999999999,0.1135734397745451,0.12877,0.1176755431023984,2.3156675964422924,0
s002,3,0.0878,0.0144057627357943,0.22974,0.1935168106392827,0.14092,0.1971309198364264,2.1812153732059505,0
s002,3,0.0864181818181818,0.0125175731019889,0.20647,0.1235805005294569,0.11951,0.124889635278513,2.424840952477526,0
s002,3,0.0903636363636363,0.0144218773207424,0.2239,0.1278052511527684,0.13289,0.12762957206959,2.236367813381205,0
s002,3,0.0903636363636363,0.0159937658309275,0.23239,0.18257026927247,0.1415399999999999,0.1840971434385178,2.153809403531856,0
s002,3,0.0902818181818181,0.0143120102139299,0.2249,0.1206105486449856,0.13333,0.1194131767343025,2.229595652693858,0
s002,3,0.0918181818181818,0.0110600016439255,0.21561,0.1367154177276449,0.1229,0.1360815115207711,2.323807833767463,0
s002,3,0.0912272727272727,0.0153602793535202,0.2004,0.1209978053060835,0.1093399999999999,0.1243447912504223,2.4939691291966697,0
s002,3,0.0858272727272727,0.0127954750524621,0.23973,0.1453588742847623,0.15274,0.1460035935630809,2.090749952007785,0
s002,3,0.0929090909090909,0.0160649590441715,0.25978,0.2402333393460061,0.16545,0.238400788822334,1.9299837004103848,0
s002,3,0.0936,0.0206530385173707,0.21186,0.1122001109129972,0.11481,0.1138342308407761,2.379422752040355,0
s002,3,0.086890909090909,0.0224487173150474,0.2173999999999999,0.1559415203779217,0.12929,0.1463684502282586,2.306374609750933,0
s002,3,0.0917818181818181,0.0135896150189634,0.27143,0.2393896268522185,0.1803999999999999,0.2377475692129504,1.8395479394554608,0
s002,3,0.0932272727272727,0.0151509795662914,0.2431299999999999,0.103722065047789,0.14861,0.1000869116762471,2.0619948112712385,0
s002,3,0.0898636363636363,0.0213105266348475,0.22243,0.1175966652021504,0.13015,0.1168100285839267,2.260174896442896,0
s002,3,0.0875727272727272,0.0147739020511908,0.2421199999999999,0.1650495938936065,0.1534199999999999,0.1668162115756273,2.069910278798097,0
s002,3,0.0950363636363636,0.0138474021193343,0.2701899999999999,0.1436139226460226,0.17605,0.1443647560098301,1.8474850689615796,0
s002,3,0.0934272727272727,0.0163384265404653,0.2083599999999999,0.1097916329538215,0.1130899999999999,0.109887704802069,2.4103513634919422,0
s002,3,0.091790909090909,0.0182309327542753,0.21755,0.1213674608598019,0.12255,0.1155273728987588,2.315399511661194,0
s002,3,0.0929181818181818,0.0133213976880669,0.2187199999999999,0.1201057571013516,0.12435,0.1171950819028777,2.293640152881542,0
s002,3,0.0983,0.01488704134474,0.2462599999999999,0.1220152194514183,0.14708,0.1218440971077384,2.034008624196567,0
s002,3,0.0925727272727272,0.0073764613344192,0.23096,0.1262366402172259,0.1386299999999999,0.1310223394862282,2.163740044337001,0
s002,3,0.0913090909090909,0.0159554037583167,0.2020799999999999,0.098810939565302,0.10845,0.0979422760836424,2.4885582876909123,0
s002,3,0.0960545454545454,0.0177194448917771,0.23417,0.1094900000507402,0.13685,0.1088908449370795,2.1409858656005856,0
s002,3,0.0962363636363636,0.0120124329531758,0.23181,0.1298937039788046,0.13445,0.1321782235384398,2.162179162096606,0
s002,3,0.0926636363636363,0.0117807701554077,0.21244,0.1119044552782019,0.11851,0.1149254584502494,2.3606416653253923,0
s002,4,0.0846727272727272,0.0181046453104771,0.20312,0.1235523173036876,0.11547,0.1277539479711771,2.479772942971985,0
s002,4,0.0850454545454545,0.0147626124812895,0.2089599999999999,0.1086943543458751,0.1215399999999999,0.1108299117266333,2.406475607088165,0
s002,4,0.0883,0.0123771563777791,0.19746,0.1122993736996486,0.10783,0.1128341757723351,2.540714957188953,0
s002,4,0.0850818181818181,0.0154464117633719,0.2023499999999999,0.1257736613480298,0.11481,0.1304188675000668,2.4860667260309266,0
s002,4,0.0876454545454545,0.0160852953741212,0.20641,0.122149930185999,0.11655,0.1242804467502609,2.4354279489711423,0
s002,4,0.0880181818181818,0.0141990012452861,0.19485,0.1230153310228715,0.10563,0.1287185478303556,2.574014620403044,0
s002,4,0.091390909090909,0.0155186632507735,0.2192799999999999,0.1247575675727395,0.12564,0.1235748104500985,2.2919436098528574,0
s002,4,0.0921818181818181,0.0130442951654597,0.2551199999999999,0.1862485304938299,0.16272,0.1834272777484914,1.9607004334930416,0
s002,4,0.0964636363636363,0.0227149410180732,0.20621,0.0957219636934665,0.1066999999999999,0.0979983900094509,2.442756228473211,0
s002,4,0.0897727272727272,0.0096951628051406,0.21334,0.1233773903292027,0.1246699999999999,0.1220091895446131,2.337635290642446,0
s002,4,0.0915272727272727,0.0128739342012526,0.22734,0.1643802853818614,0.13387,0.1651509144859802,2.208786552907466,0
s002,4,0.0896454545454545,0.0162436672975263,0.21535,0.1266090504927142,0.12279,0.1266790208887538,2.3376203874499533,0
s002,4,0.0971363636363636,0.0157869739169527,0.20578,0.1305663458425128,0.10701,0.1280649960848874,2.4394625198760758,0
s002,4,0.0881636363636363,0.0174611152408586,0.22325,0.1470714735539606,0.13498,0.1541245657829335,2.2401753039001453,0
s002,4,0.0930363636363636,0.0203597776376498,0.2085199999999999,0.1036023466057705,0.11352,0.1090586570001055,2.4091952411823456,0
s002,4,0.0873363636363636,0.0150031511841527,0.21074,0.1209402166361545,0.1231399999999999,0.1244926521704973,2.374076807859489,0
s002,4,0.0883181818181818,0.0167026236371306,0.2080899999999999,0.1134393959590562,0.11762,0.1184432428540259,2.415294523209883,0
s002,4,0.0912636363636363,0.0118701535564855,0.22498,0.1214150256123369,0.1327999999999999,0.1210738617538896,2.226955064095816,0
s002,4,0.0965363636363636,0.0154007969097233,0.20375,0.0938489596224818,0.10603,0.0986578605304435,2.461136418554284,0
s002,4,0.0938090909090909,0.0137157905018598,0.20855,0.1184242021998318,0.1137,0.1188766213816287,2.4035047469218758,0
s002,4,0.0921454545454545,0.0163889818863993,0.2016399999999999,0.1216886482425994,0.10704,0.1204715844781111,2.4948515336532795,0
s002,4,0.0899181818181818,0.0106194932253679,0.2025499999999999,0.1226375984580404,0.1113,0.1209943984011013,2.476668655506648,0
s002,4,0.0964454545454545,0.0195934358210275,0.2222899999999999,0.1412049294858756,0.1230099999999999,0.1363927291154318,2.263747118867304,0
s002,4,0.0843727272727272,0.0151008669227359,0.17259,0.0955121336096449,0.0852499999999999,0.0956463422080414,2.922158997327553,0
s002,4,0.0857181818181818,0.0160986221883624,0.2011099999999999,0.1071586617020657,0.11295,0.1037203317687627,2.5013871328645885,0
s002,4,0.0854636363636363,0.0150327158376171,0.19422,0.1302246418053562,0.10776,0.1283023876109352,2.581020582465954,0
s002,4,0.0893545454545454,0.0200786136790548,0.2306099999999999,0.1678151062595048,0.14225,0.1654045562317502,2.163497470674775,0
s002,4,0.0931363636363636,0.0185665975734528,0.2123499999999999,0.1358599953383384,0.11719,0.1365181831600953,2.3658763205891464,0
s002,4,0.0919,0.0154424738950726,0.21066,0.1234613317781905,0.11667,0.1253331387409837,2.3853254776614268,0
s002,4,0.0955181818181818,0.0200570595143863,0.21488,0.1494284875413282,0.1175199999999999,0.1515343364096438,2.336895328333793,0
s002,4,0.0986181818181818,0.0142942518644256,0.21119,0.1306437177976805,0.1111299999999999,0.1301535507689966,2.3756457437066985,0
s002,4,0.0931090909090909,0.0174154215880899,0.19473,0.1187802550931761,0.09928,0.1180192432520128,2.583184408838248,0
s002,4,0.0958727272727272,0.0255789792958628,0.2196,0.1684877575506435,0.1237,0.1667315073870429,2.2770084249311724,0
s002,4,0.0930545454545454,0.0161509358017647,0.19935,0.0943164914294184,0.1030599999999999,0.0908766465539353,2.528671688761894,0
s002,4,0.0902090909090909,0.0212541503968262,0.18651,0.089460723225335,0.09319,0.085962336067735,2.7033669206193167,0
s002,4,0.0846909090909091,0.0158693071395984,0.1986699999999999,0.100796131429292,0.1112099999999999,0.0994674312973291,2.5343987023878647,0
s002,4,0.0995545454545454,0.0149778745913005,0.2002599999999999,0.0890598700001546,0.0992199999999999,0.0872710439442035,2.506048690247826,0
s002,4,0.0890909090909091,0.0114211605842361,0.1899599999999999,0.1071517532391431,0.10028,0.1114374941889448,2.6362207139844323,0
s002,4,0.0898727272727272,0.0150898701723434,0.2025799999999999,0.1237570720762611,0.1127999999999999,0.1258526828390153,2.4675959782672097,0
s002,4,0.098990909090909,0.0140585528803966,0.21334,0.1042860084362018,0.11424,0.1104783558490581,2.3442761301542108,0
s002,4,0.0993090909090909,0.0194928938100762,0.1886699999999999,0.0830756823625301,0.08751,0.0855576277526829,2.6631932170889847,0
s002,4,0.0898454545454545,0.0189312632244318,0.1981399999999999,0.1136285977305987,0.10736,0.1189834180790658,2.5294334069168505,0
s002,4,0.0961181818181818,0.0175069596550525,0.19815,0.0925215560468658,0.10018,0.0952535073719948,2.53518724662532,0
s002,4,0.0950909090909091,0.0161531702489297,0.19508,0.0775128347795096,0.09745,0.0777148813148278,2.579840190626737,0
s002,4,0.0906727272727272,0.0171896533361839,0.25409,0.2188575561612824,0.16164,0.2162746309672033,1.9747129036717088,0
s002,4,0.0935,0.0142468242075207,0.19122,0.093235029182527,0.09616,0.0969419322183244,2.625498844780508,0
s002,4,0.0925545454545454,0.018253238815967,0.23742,0.2306639392902342,0.14313,0.2327353339453781,2.1136977220103184,0
s002,4,0.0949,0.01177132108134,0.23601,0.230243525424712,0.1398299999999999,0.2357015393811985,2.124314908442028,0
s002,4,0.0905636363636363,0.0163719438508243,0.2134099999999999,0.1739615758979232,0.1224,0.18058672893285,2.345360769790048,0
s002,4,0.0989636363636363,0.0199797033375009,0.21429,0.1029161087704176,0.1152,0.1052785406011648,2.3339748227770483,0
s002,5,0.0736636363636363,0.0178105739788066,0.18508,0.1084793866747657,0.1091999999999999,0.1087585398945756,2.717807569341154,0
s002,5,0.0806181818181818,0.019129078293625,0.17317,0.0891039100027478,0.08911,0.0904559862278027,2.916317592288196,0
s002,5,0.0755454545454545,0.0247510146715791,0.16839,0.0864898510423814,0.08785,0.0915856763424887,3.0139959009655746,0
s002,5,0.0809454545454545,0.0225232929935373,0.1743299999999999,0.0920328208364337,0.08965,0.0971653487617885,2.8991771608094505,0
s002,5,0.0791090909090909,0.0169424587675729,0.1832499999999999,0.1198099444026987,0.10222,0.1238268396682327,2.7428890601116604,0
s002,5,0.0789818181818181,0.0151940658272773,0.18376,0.1046143308644768,0.10221,0.1054113260834274,2.7400877326272206,0
s002,5,0.0840818181818181,0.0223524413960452,0.17229,0.0869242000570356,0.0848699999999999,0.0923359813098038,2.9304731914984306,0
s002,5,0.0810818181818181,0.0212763163250511,0.18641,0.1103973474922895,0.1035299999999999,0.121647496663287,2.695259283943115,0
s002,5,0.0871999999999999,0.0168545542806684,0.1862,0.1119949304408215,0.09654,0.1127560907445801,2.703141049899984,0
s002,5,0.0791,0.0135205769107682,0.17188,0.0986376736681612,0.09142,0.0998039055125377,2.920560747663552,0
s002,5,0.0869363636363636,0.019301723898516,0.2462399999999999,0.1964875240596998,0.15893,0.2003748101822071,2.0320810172228105,0
s002,5,0.0734181818181818,0.0169896332027397,0.2097299999999999,0.1218164379529936,0.13517,0.1273795557466826,2.3905248288601544,0
s002,5,0.0750090909090909,0.0121320612053726,0.17091,0.1137050419091236,0.09479,0.1147509617485719,2.93505523240301,0
s002,5,0.0842272727272727,0.0217000041893586,0.2078199999999999,0.1557697003770488,0.12137,0.1578005566107631,2.418863617872324,0
s002,5,0.0815727272727272,0.0136208730196776,0.18875,0.1289758741436208,0.10623,0.1261781901386554,2.655670580964153,0
s002,5,0.0824181818181818,0.0137808430933537,0.1992,0.1716000777000601,0.11498,0.1712756180351813,2.5214437328369907,0
s002,5,0.0869818181818181,0.0143748264811661,0.20828,0.1423518551570954,0.11997,0.1428887061084022,2.408293286335125,0
s002,5,0.0787454545454545,0.0182914933035202,0.20045,0.1418583742093971,0.12069,0.1379062278023246,2.500716114159964,0
s002,5,0.088890909090909,0.0203767737655132,0.2487499999999999,0.228515232898524,0.15807,0.2341210515476508,2.017304807420748,0
s002,5,0.0822727272727272,0.018725655711301,0.2079099999999999,0.1264867885064154,0.1230899999999999,0.1300325467804973,2.419709634843819,0
s002,5,0.0898272727272727,0.018159685620026,0.19842,0.093506242215872,0.10695,0.0874777336748551,2.530381834618844,0
s002,5,0.0835636363636363,0.0160756507008128,0.18098,0.1031121589985067,0.0962099999999999,0.100839602559929,2.7719748304685394,0
s002,5,0.0879636363636363,0.0167737457192645,0.2052099999999999,0.1736207325689468,0.11938,0.1737735231079042,2.423927246925469,0
s002,5,0.0855181818181818,0.012634778841105,0.23501,0.1779230698301313,0.14889,0.1792078399202693,2.130296692230227,0
s002,5,0.0892454545454545,0.0149597034486893,0.25856,0.1923260899849235,0.17103,0.1919497680239401,1.9273933406807904,0
s002,5,0.0791999999999999,0.0186099973132722,0.18585,0.0975748857715618,0.10362,0.1024360374954916,2.712452871131364,0
s002,5,0.0806818181818181,0.0144148408372633,0.20941,0.1772323299451253,0.12905,0.1757886752135453,2.38582731815658,0
s002,5,0.0806090909090909,0.010725526051943,0.18756,0.0984611846815225,0.10668,0.0958940016661915,2.667740230007712,0
s002,5,0.0791545454545454,0.0195559895498214,0.24624,0.1725033345893477,0.16643,0.1783382930774481,2.033245410872687,0
s002,5,0.0830181818181818,0.0152442656879115,0.18169,0.1007945374401697,0.09718,0.1032528805086489,2.763284490186572,0
s002,5,0.0825272727272727,0.0149170433336563,0.2082399999999999,0.1443070892229484,0.12483,0.1488458938335589,2.4061755589436453,0
s002,5,0.090290909090909,0.0199780606939439,0.1840599999999999,0.1090960147963455,0.09205,0.1032451048072821,2.7292508702588574,0
s002,5,0.0915181818181818,0.02183876453382,0.26071,0.1866812461568292,0.16661,0.1852139870528141,1.9273832093383467,0
s002,5,0.0880636363636363,0.0175931959988668,0.2048699999999999,0.1164800512248056,0.11531,0.1219171253124205,2.449517667702887,0
s002,5,0.0854363636363636,0.017944317915556,0.20594,0.1208562433453711,0.12049,0.1246933701347251,2.427972003275555,0
s002,5,0.0940454545454545,0.0168476920458775,0.19931,0.1169975730992361,0.10354,0.1201226428835685,2.519555183984791,0
s002,5,0.0944363636363636,0.0210945145821027,0.18774,0.0968088861853313,0.0914099999999999,0.0996359311582813,2.676757230286292,0
s002,5,0.0905818181818182,0.0162865477116433,0.1953,0.1171892581349597,0.10266,0.1168716503976335,2.573725537908637,0
s002,5,0.0880818181818181,0.0240723001884663,0.18943,0.0994844828771468,0.0985299999999999,0.0950373032024794,2.659278706913641,0
s002,5,0.0862636363636363,0.017481205492029,0.18295,0.0974399672733023,0.0931599999999999,0.0976048974181111,2.7595826507547456,0
s002,5,0.0918727272727272,0.0179562853012025,0.1972499999999999,0.0819204254817509,0.1028199999999999,0.0858355378357679,2.5513931766468665,0
s002,5,0.0871727272727272,0.0238029028023512,0.20072,0.1306786457094059,0.11288,0.1376105680696233,2.49517976636044,0
s002,5,0.0816636363636363,0.0167903110588977,0.18794,0.1487980002852487,0.10424,0.1510634539228834,2.674915132238077,0
s002,5,0.0888818181818181,0.0177712587163553,0.21073,0.1745479243328,0.1212,0.1832477254671634,2.3763591153895174,0
s002,5,0.0864454545454545,0.0213484127576906,0.28367,0.2502108712888213,0.1969,0.2587942511812123,1.7636203598747509,0
s002,5,0.0955545454545454,0.0133907702270155,0.18541,0.0909718082094056,0.0882699999999999,0.0894085386178399,2.7083056347529784,0
s002,5,0.0959,0.0148354305633506,0.19118,0.1096867843756332,0.0963,0.1085576651677193,2.608378110490897,0
s002,5,0.0878545454545454,0.0142608810132027,0.18753,0.0982375358223344,0.09818,0.0963954909042257,2.676913567328026,0
s002,5,0.0882545454545454,0.0157135205244632,0.1735399999999999,0.0907702618947662,0.0824299999999999,0.0832589941754709,2.9050804575237623,0
s002,6,0.0857363636363636,0.0189748398004975,0.17288,0.1004014475327256,0.08507,0.1010932688164746,2.9096295512557697,0
s002,6,0.0807727272727272,0.0173363254993144,0.1732999999999999,0.0889212885396717,0.08941,0.0905669114215807,2.911354547403469,0
s002,6,0.0803818181818182,0.0129222148397105,0.17731,0.0943763205941452,0.09544,0.0963043578107104,2.8318037302578225,0
